"source_taxon_name","interaction_type","target_taxon_name","latitude","longitude","Area"
"Phocoenoides dalli","eats","Sardinops sagax",36.5301003302,139.057087522,"Temperate Asia"
"Phocoenoides dalli","eats","Leuroglossus schmidti",36.5301003302,139.057087522,"Temperate Asia"
"Phocoenoides dalli","eats","Ammodytes hexapterus",36.5301003302,139.057087522,"Temperate Asia"
"Phocoenoides dalli","eats","Gonatus madokai",36.5301003302,139.057087522,"Temperate Asia"
"Phocoenoides dalli","eats","Gonatopsis okutanii",36.5301003302,139.057087522,"Temperate Asia"
"Phocoenoides dalli","eats","Berryteuthis magister",36.5301003302,139.057087522,"Temperate Asia"
"Phocoenoides dalli","eats","Watasenia scintillans",36.5301003302,139.057087522,"Temperate Asia"
"Phocoenoides dalli","eats","Galiteuthis phyllura",36.5301003302,139.057087522,"Temperate Asia"
"Phocoenoides dalli","eats","Cephalopoda",36.5301003302,139.057087522,"Temperate Asia"
"Bothrocara","eats","Euphausia pacifica",36.5301003302,139.057087522,"Temperate Asia"
"Laemonema longipes","eats","Euphausia pacifica",36.5301003302,139.057087522,"Temperate Asia"
"Laemonema longipes","eats","Varia",36.5301003302,139.057087522,"Temperate Asia"
"Laemonema longipes","eats","<i>Conchoecia</i> sp.",36.5301003302,139.057087522,"Temperate Asia"
"Laemonema longipes","eats","Chaetognatha",36.5301003302,139.057087522,"Temperate Asia"
"Laemonema longipes","eats","Pteropoda",36.5301003302,139.057087522,"Temperate Asia"
"Laemonema longipes","eats","<i>Euphausia pacifica</i>",36.5301003302,139.057087522,"Temperate Asia"
"Laemonema longipes","eats","<i>Onychoteuthis borealijaponica</i>",36.5301003302,139.057087522,"Temperate Asia"
"Laemonema longipes","eats","Cephalopoda",36.5301003302,139.057087522,"Temperate Asia"
"Laemonema longipes","eats","Decapoda varia",36.5301003302,139.057087522,"Temperate Asia"
"Laemonema longipes","eats","<i>Neognathophausia gigas</i>",36.5301003302,139.057087522,"Temperate Asia"
"Laemonema longipes","eats","<i>Gonatopsis borealis</i>",36.5301003302,139.057087522,"Temperate Asia"
"Laemonema longipes","eats","Myctophidae",36.5301003302,139.057087522,"Temperate Asia"
"Laemonema longipes","eats","<i>Berryteuthis magister</i>",36.5301003302,139.057087522,"Temperate Asia"
"Indopacetus pacificus","eats","Onykia loennbergii",36.5301003302,139.057087522,"Temperate Asia"
"Indopacetus pacificus","eats","Onychoteuthis borealijaponica",36.5301003302,139.057087522,"Temperate Asia"
"Indopacetus pacificus","eats","Histioteuthis inermis",36.5301003302,139.057087522,"Temperate Asia"
"Indopacetus pacificus","eats","Taonius pavo",36.5301003302,139.057087522,"Temperate Asia"
"Indopacetus pacificus","eats","Chiroteuthis picteti",36.5301003302,139.057087522,"Temperate Asia"
"Caretta caretta","eats","Planes major",36.5301003302,139.057087522,"Temperate Asia"
"Caretta caretta","eats","Hippoglossoides platessoides",36.5301003302,139.057087522,"Temperate Asia"
"Caretta caretta","eats","Electrona",36.5301003302,139.057087522,"Temperate Asia"
"Caretta caretta","eats","Lepas",36.5301003302,139.057087522,"Temperate Asia"
"Caretta caretta","eats","Actinopterygii",36.5301003302,139.057087522,"Temperate Asia"
"Caretta caretta","eats","Cephalopoda",36.5301003302,139.057087522,"Temperate Asia"
"Caretta caretta","eats","Boiga dendrophila",36.5301003302,139.057087522,"Temperate Asia"
"Caretta caretta","eats","Sternoptychidae",36.5301003302,139.057087522,"Temperate Asia"
"Caretta caretta","eats","Pyrosoma",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Octopoda",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","crabs and shrimps",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Bothrocara",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Moridae",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Laemonema longipes",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Antimora microlepis",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Squalogadus modificatus",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Macrouridae",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Coryphaenoides longifilis",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Coryphaenoides",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Coryphaenoides acrolepis",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Albatrossia pectoralis",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Theragra chalcogramma",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Gadidae",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Engraulis japonicus",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Onychoteuthis borealijaponica",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Onychoteuthis aequimanus",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Onykia loennbergii",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Todarodes pacificus",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Ornithoteuthis volatilis",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Ommastrephidae",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Ommastrephes bartramii",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Histioteuthis hoylei",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Histioteuthis",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Gonatus",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Gonatus pyros",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Gonatus onyx",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Gonatus madokai",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Gonatus berryi",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Gonatopsis makko",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Gonatopsis borealis",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Watasenia scintillans",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Enoploteuthis chunii",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Taonius pavo",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Galiteuthis phyllura",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Galiteuthis",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Cirrothauma",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Grimalditeuthis bonplandi",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Chiroteuthis",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Chiroteuthis imperator",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Chiroteuthis calyx",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Ancistrocheirus lesueurii",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Onychoteuthidae",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Pisces",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Galiteuthis large sp.",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Cranchiidae",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Histioteuthidae",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Ancistrocheirus lesueuri",36.5301003302,139.057087522,"Temperate Asia"
"Berardius bairdii","eats","Gonatidae",36.5301003302,139.057087522,"Temperate Asia"
"Coryphaenoides longifilis","eats","Chaetognatha",36.5301003302,139.057087522,"Temperate Asia"
"Coryphaenoides longifilis","eats","Ascidia",36.5301003302,139.057087522,"Temperate Asia"
"Coryphaenoides longifilis","eats","Decapoda",36.5301003302,139.057087522,"Temperate Asia"
"Neophocaena phocaenoides","eats","Scomber japonicus",36.5301003302,139.057087522,"Temperate Asia"
"Neophocaena phocaenoides","eats","Trachurus japonicus",36.5301003302,139.057087522,"Temperate Asia"
"Neophocaena phocaenoides","eats","Ammodytes personatus",36.5301003302,139.057087522,"Temperate Asia"
"Balaenoptera edeni","eats","Scomber japonicus",36.5301003302,139.057087522,"Temperate Asia"
"Balaenoptera edeni","eats","Engraulis japonicus",36.5301003302,139.057087522,"Temperate Asia"
"Monoplex nicobaricus","eats","Pinctada maxima",36.5301003302,139.057087522,"Temperate Asia"
"Monoplex nicobaricus","eats","Pinctada margaritifera",36.5301003302,139.057087522,"Temperate Asia"
"Uroteuthis (Photololigo) edulis","eats","Spratelloides gracilis",36.5301003302,139.057087522,"Temperate Asia"
"Uroteuthis (Photololigo) edulis","eats","Todarodes pacificus",36.5301003302,139.057087522,"Temperate Asia"
"Thysanoteuthis rhombus","eats","Sardinops sagax",36.5301003302,139.057087522,"Temperate Asia"
"Thysanoteuthis rhombus","eats","Todarodes pacificus",36.5301003302,139.057087522,"Temperate Asia"
"Monoplex pilearis","eats","Pinctada maxima",36.5301003302,139.057087522,"Temperate Asia"
"Monoplex pilearis","eats","Pinctada margaritifera",36.5301003302,139.057087522,"Temperate Asia"
"Aurelia aurita","eats","Oithona davisae",36.5301003302,139.057087522,"Temperate Asia"
"Aurelia aurita","eats","Calanus sinicus",36.5301003302,139.057087522,"Temperate Asia"
"Aurelia aurita","eats","Acartia omorii",36.5301003302,139.057087522,"Temperate Asia"
"Aurelia aurita","eats","Oikopleura dioica",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Gastrosaccus",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Urechis unicinctus",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Octopus vulgaris",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Octopus mutilans",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Octopus minor minor",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Metapenaeopsis lamellata",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Scyllarus cultrifer",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Trachysalambria curvirostris",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Metapenaeopsis dalei",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Metapenaeopsis barbata",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Metapenaeopsis acclivis",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Marsupenaeus japonicus",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Pasiphaea sivado",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Leptochela gracilis",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Palaemon serrifer",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Palaemon pacificus",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Palaemon gravieri",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Ogyrides orientalis",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Eualus sinensis",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Crangon affinis",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Callianassa petalura",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Callianassa japonica",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Alpheus japonicus",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Alpheus bisincisus",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Upogebia major",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Polybius",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Galathea",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Cancer",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Sardinops sagax",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Pennahia argentata",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Hapalogenys analis",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Engraulis japonicus",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Cynoglossus",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Conger myriaster",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Konosirus punctatus",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Trachurus japonicus",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Euprymna morsei",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Polychaeta",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Sipunculidae",36.5301003302,139.057087522,"Temperate Asia"
"Triakis scyllium","eats","Ascidiacea",36.5301003302,139.057087522,"Temperate Asia"
"Hemitriakis japanica","eats","Neomysis",36.5301003302,139.057087522,"Temperate Asia"
"Hemitriakis japanica","eats","Neomysis intermedia",36.5301003302,139.057087522,"Temperate Asia"
"Hemitriakis japanica","eats","Trachysalambria curvirostris",36.5301003302,139.057087522,"Temperate Asia"
"Hemitriakis japanica","eats","Metapenaeopsis acclivis",36.5301003302,139.057087522,"Temperate Asia"
"Hemitriakis japanica","eats","Leptochela gracilis",36.5301003302,139.057087522,"Temperate Asia"
"Hemitriakis japanica","eats","Palaemon gravieri",36.5301003302,139.057087522,"Temperate Asia"
"Hemitriakis japanica","eats","Latreutes planirostris",36.5301003302,139.057087522,"Temperate Asia"
"Hemitriakis japanica","eats","Callianassa",36.5301003302,139.057087522,"Temperate Asia"
"Hemitriakis japanica","eats","Upogebia major",36.5301003302,139.057087522,"Temperate Asia"
"Hemitriakis japanica","eats","Atrobucca nibe",36.5301003302,139.057087522,"Temperate Asia"
"Hemitriakis japanica","eats","Myersina filifer",36.5301003302,139.057087522,"Temperate Asia"
"Hemitriakis japanica","eats","Engraulis japonicus",36.5301003302,139.057087522,"Temperate Asia"
"Hemitriakis japanica","eats","Arnoglossus tenuis",36.5301003302,139.057087522,"Temperate Asia"
"Hemitriakis japanica","eats","Arctozenus risso",36.5301003302,139.057087522,"Temperate Asia"
"Hemitriakis japanica","eats","Octopus",36.5301003302,139.057087522,"Temperate Asia"
"Hemitriakis japanica","eats","Polychaeta",36.5301003302,139.057087522,"Temperate Asia"
"Hemitriakis japanica","eats","Crustacea",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Euphausiacea",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Polychaeta",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Octopoda",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Ophiuroidea",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Pseudosquillopsis",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Haliporoides sibogae",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Sergia lucens",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Trachysalambria curvirostris",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Plesionika",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Heterocarpus sibogae",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Systellaspis debilis",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Oplophorus gracilirostris",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Crangon",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Aristeidae",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Decapoda",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Scyllarus cultrifer",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Nephropsis stewarti",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Axiidae",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Cirolana",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Bathynomus doederleinii",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Rocinela maculata",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Aegidae",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Oncopagurus monstrosus",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Diogenidae",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Brachyura",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Amphipoda",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Triglidae",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Lepidotrigla",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Benthodesmus tenuis",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Polyipnus stereope",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Scorpaenidae",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Scombridae",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Tanakius kitaharae",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Phosichthyidae",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Peristedion orientale",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Paralichthydae sp.",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Neoscopelus",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Symbolophorus evermanni",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Hygophum",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Benthosema pterotum",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Zenion japonicum",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Euteleostei spp.",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Engraulis japonicus",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Sardinops sagax",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Chlorophthalmus albatrossis",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Chaunax",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Champsodon snyderi",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Cepola schlegelii",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Macroramphosus scolopax",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Decapterus tabl",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Synchiropus",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Glossanodon semifasciatus",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Sepiolina nipponensis",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Sepiidae",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Sepiadarium kochi",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Onychoteuthidae",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Ommastrephes bartramii",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Loliginidae",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Histioteuthidae",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Gonatidae",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Watasenia scintillans",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Stomatopoda",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Decabrachia",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Caridea",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","benth. crustaceans",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Nephropidae",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Isopoda",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Osteichthyes",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Pseudosquillopsis dofleini",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Heterocarpus",36.5301003302,139.057087522,"Temperate Asia"
"Galeus nipponensis","eats","Scyllaridae",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Euphausiacea",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Octopus",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Squillidae",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Pseudosquillopsis",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Haliporoides sibogae",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Sergestes",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Polycheles typhlops",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Plesionika martia",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Heterocarpus sibogae",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Crangonidae",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Crangon",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Decapoda",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Scyllarus cultrifer",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Palinuridae",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Cirolana",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Bathynomus doederleinii",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Aegidae",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Aega antillensis",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Oncopagurus monstrosus",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Goneplax",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Paguroidea",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Gammaridae",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Amphipoda",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Sternoptychidae",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Maurolicus muelleri",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Myctophidae",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Euteleostei spp.",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Engraulis japonicus",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Glossanodon semifasciatus",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Sepiolina nipponensis",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Sepiolidae",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Watasenia scintillans",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Enoploteuthidae",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","beak of Enoploteuthidae spp.",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Decabrachia",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Caridea",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Polychaeta",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","benth. crustaceans",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Brachyura",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Osteichthyes",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Nephropidae",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Isopoda",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Sergia lucens",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Munida japonica",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Natatolana japonensis",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Crangon sagamiensis",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Amphinomidae",36.5301003302,139.057087522,"Temperate Asia"
"Galeus eastmani","eats","Neogoneplax renoculis",36.5301003302,139.057087522,"Temperate Asia"
"Diaphus theta","eats","Metridia pacifica",36.5301003302,139.057087522,"Temperate Asia"
"Diaphus theta","eats","Metridia okhotensis",36.5301003302,139.057087522,"Temperate Asia"
"Diaphus theta","eats","Euphausia",36.5301003302,139.057087522,"Temperate Asia"
"Diaphus theta","eats","Euphausia pacifica",36.5301003302,139.057087522,"Temperate Asia"
"Diaphus theta","eats","Euchaetidae",36.5301003302,139.057087522,"Temperate Asia"
"Diaphus theta","eats","Pleuromamma scutullata",36.5301003302,139.057087522,"Temperate Asia"
"Diaphus theta","eats","Pleuromamma gracilis",36.5301003302,139.057087522,"Temperate Asia"
"Diaphus theta","eats","Pleuromamma abdominalis",36.5301003302,139.057087522,"Temperate Asia"
"Diaphus theta","eats","Neocalanus flemingeri",36.5301003302,139.057087522,"Temperate Asia"
"Diaphus theta","eats","Neocalanus cristatus",36.5301003302,139.057087522,"Temperate Asia"
"Diaphus theta","eats","Heterorhabdidae",36.5301003302,139.057087522,"Temperate Asia"
"Diaphus theta","eats","Gaetanus",36.5301003302,139.057087522,"Temperate Asia"
"Diaphus theta","eats","Gaetanus kruppii",36.5301003302,139.057087522,"Temperate Asia"
"Diaphus theta","eats","Eucalanus",36.5301003302,139.057087522,"Temperate Asia"
"Diaphus theta","eats","Candacia norvegica",36.5301003302,139.057087522,"Temperate Asia"
"Diaphus theta","eats","Candacia columbiae",36.5301003302,139.057087522,"Temperate Asia"
"Diaphus theta","eats","Calanus",36.5301003302,139.057087522,"Temperate Asia"
"Diaphus theta","eats","Aetideidae",36.5301003302,139.057087522,"Temperate Asia"
"Diaphus theta","eats","Thysanoessa",36.5301003302,139.057087522,"Temperate Asia"
"Diaphus theta","eats","Thysanoessa longipes",36.5301003302,139.057087522,"Temperate Asia"
"Diaphus theta","eats","Parathemisto japonica",36.5301003302,139.057087522,"Temperate Asia"
